ARMA_MAT_TXT_FN008
99 99
   3.38737920245291e-01   6.37423989748690e-01   8.60742027003944e-01   9.82287250728689e-01   9.87688340595138e-01   8.76306680043863e-01   6.61311865323652e-01   3.68124552684678e-01   3.14107590781282e-02  -3.09016994374947e-01  -6.12907053652977e-01  -8.44327925502015e-01  -9.75916761938747e-01  -9.92114701314478e-01  -8.91006524188368e-01  -6.84547105928689e-01  -3.97147890634780e-01  -6.27905195293133e-02   2.78991106039229e-01   5.87785252292473e-01   8.27080574274562e-01   9.68583161128631e-01   9.95561964603080e-01   9.04827052466019e-01   7.07106781186547e-01   4.25779291565072e-01   9.41083133185141e-02  -2.48689887164855e-01  -5.62083377852130e-01  -8.09016994374946e-01  -9.60293685676942e-01  -9.98026728428272e-01  -9.17754625683981e-01  -7.28968627421411e-01  -4.53990499739546e-01  -1.25333233564304e-01   2.18143241396543e-01   5.35826794978996e-01   7.90155012375690e-01   9.51056516295153e-01   9.99506560365731e-01   9.29776485888251e-01   7.50111069630459e-01   4.81753674101715e-01   1.56434465040231e-01  -1.87381314585725e-01  -5.09041415750373e-01  -7.70513242775790e-01  -9.40880768954226e-01  -1.00000000000000e+00  -9.40880768954225e-01  -7.70513242775789e-01  -5.09041415750371e-01  -1.87381314585724e-01   1.56434465040231e-01   4.81753674101715e-01   7.50111069630459e-01   9.29776485888251e-01   9.99506560365731e-01   9.51056516295155e-01   7.90155012375693e-01   5.35826794979001e-01   2.18143241396544e-01  -1.25333233564303e-01  -4.53990499739548e-01  -7.28968627421413e-01  -9.17754625683982e-01  -9.98026728428272e-01  -9.60293685676943e-01  -8.09016994374947e-01  -5.62083377852130e-01  -2.48689887164854e-01   9.41083133185146e-02   4.25779291565073e-01   7.07106781186547e-01   9.04827052466019e-01   9.95561964603080e-01   9.68583161128631e-01   8.27080574274562e-01   5.87785252292474e-01   2.78991106039227e-01  -6.27905195293155e-02  -3.97147890634782e-01  -6.84547105928690e-01  -8.91006524188369e-01  -9.92114701314478e-01  -9.75916761938747e-01  -8.44327925502015e-01  -6.12907053652976e-01  -3.09016994374947e-01   3.14107590781287e-02   3.68124552684678e-01   6.61311865323652e-01   8.76306680043865e-01   9.87688340595138e-01   9.82287250728688e-01   8.60742027003944e-01   6.37423989748688e-01   3.38737920245292e-01
   3.68124552684678e-01   6.84547105928689e-01   9.04827052466020e-01   9.98026728428272e-01   9.51056516295154e-01   7.70513242775789e-01   4.81753674101715e-01   1.25333233564305e-01  -2.48689887164855e-01  -5.87785252292473e-01  -8.44327925502015e-01  -9.82287250728689e-01  -9.82287250728689e-01  -8.44327925502015e-01  -5.87785252292473e-01  -2.48689887164855e-01   1.25333233564304e-01   4.81753674101715e-01   7.70513242775789e-01   9.51056516295153e-01   9.98026728428272e-01   9.04827052466019e-01   6.84547105928688e-01   3.68124552684678e-01   3.67394039744206e-16  -3.68124552684677e-01  -6.84547105928688e-01  -9.04827052466020e-01  -9.98026728428271e-01  -9.51056516295154e-01  -7.70513242775790e-01  -4.81753674101716e-01  -1.25333233564304e-01   2.48689887164855e-01   5.87785252292473e-01   8.44327925502015e-01   9.82287250728689e-01   9.82287250728689e-01   8.44327925502015e-01   5.87785252292475e-01   2.48689887164856e-01  -1.25333233564305e-01  -4.81753674101715e-01  -7.70513242775790e-01  -9.51056516295153e-01  -9.98026728428272e-01  -9.04827052466020e-01  -6.84547105928689e-01  -3.68124552684677e-01  -7.34788079488412e-16   3.68124552684679e-01   6.84547105928688e-01   9.04827052466019e-01   9.98026728428271e-01   9.51056516295155e-01   7.70513242775789e-01   4.81753674101717e-01   1.25333233564308e-01  -2.48689887164856e-01  -5.87785252292472e-01  -8.44327925502013e-01  -9.82287250728688e-01  -9.82287250728689e-01  -8.44327925502016e-01  -5.87785252292474e-01  -2.48689887164854e-01   1.25333233564303e-01   4.81753674101715e-01   7.70513242775788e-01   9.51056516295153e-01   9.98026728428272e-01   9.04827052466020e-01   6.84547105928689e-01   3.68124552684677e-01   1.10218211923262e-15  -3.68124552684675e-01  -6.84547105928690e-01  -9.04827052466019e-01  -9.98026728428271e-01  -9.51056516295155e-01  -7.70513242775789e-01  -4.81753674101717e-01  -1.25333233564308e-01   2.48689887164856e-01   5.87785252292475e-01   8.44327925502015e-01   9.82287250728688e-01   9.82287250728688e-01   8.44327925502015e-01   5.87785252292474e-01   2.48689887164851e-01  -1.25333233564306e-01  -4.81753674101715e-01  -7.70513242775787e-01  -9.51056516295154e-01  -9.98026728428272e-01  -9.04827052466020e-01  -6.84547105928687e-01  -3.68124552684677e-01
   3.97147890634781e-01   7.28968627421412e-01   9.40880768954225e-01   9.98026728428272e-01   8.91006524188368e-01   6.37423989748690e-01   2.78991106039230e-01  -1.25333233564304e-01  -5.09041415750371e-01  -8.09016994374947e-01  -9.75916761938747e-01  -9.82287250728689e-01  -8.27080574274562e-01  -5.35826794978997e-01  -1.56434465040231e-01   2.48689887164855e-01   6.12907053652977e-01   8.76306680043864e-01   9.95561964603080e-01   9.51056516295154e-01   7.50111069630459e-01   4.25779291565072e-01   3.14107590781285e-02  -3.68124552684677e-01  -7.07106781186547e-01  -9.29776485888251e-01  -9.99506560365732e-01  -9.04827052466020e-01  -6.61311865323653e-01  -3.09016994374948e-01   9.41083133185133e-02   4.81753674101715e-01   7.90155012375690e-01   9.68583161128631e-01   9.87688340595138e-01   8.44327925502015e-01   5.62083377852131e-01   1.87381314585726e-01  -2.18143241396541e-01  -5.87785252292473e-01  -8.60742027003943e-01  -9.92114701314478e-01  -9.60293685676943e-01  -7.70513242775789e-01  -4.53990499739547e-01  -6.27905195293137e-02   3.38737920245291e-01   6.84547105928688e-01   9.17754625683980e-01   1.00000000000000e+00   9.17754625683982e-01   6.84547105928689e-01   3.38737920245295e-01  -6.27905195293122e-02  -4.53990499739548e-01  -7.70513242775788e-01  -9.60293685676943e-01  -9.92114701314478e-01  -8.60742027003944e-01  -5.87785252292474e-01  -2.18143241396544e-01   1.87381314585723e-01   5.62083377852131e-01   8.44327925502015e-01   9.87688340595138e-01   9.68583161128631e-01   7.90155012375691e-01   4.81753674101714e-01   9.41083133185167e-02  -3.09016994374948e-01  -6.61311865323649e-01  -9.04827052466019e-01  -9.99506560365731e-01  -9.29776485888252e-01  -7.07106781186546e-01  -3.68124552684680e-01   3.14107590781287e-02   4.25779291565069e-01   7.50111069630459e-01   9.51056516295153e-01   9.95561964603080e-01   8.76306680043865e-01   6.12907053652979e-01   2.48689887164851e-01  -1.56434465040227e-01  -5.35826794978999e-01  -8.27080574274559e-01  -9.82287250728689e-01  -9.75916761938749e-01  -8.09016994374947e-01  -5.09041415750371e-01  -1.25333233564305e-01   2.78991106039228e-01   6.37423989748688e-01   8.91006524188367e-01   9.98026728428271e-01   9.40880768954227e-01   7.28968627421414e-01   3.97147890634785e-01
   4.25779291565073e-01   7.70513242775789e-01   9.68583161128631e-01   9.82287250728689e-01   8.09016994374947e-01   4.81753674101715e-01   6.27905195293136e-02  -3.68124552684678e-01  -7.28968627421412e-01  -9.51056516295154e-01  -9.92114701314478e-01  -8.44327925502015e-01  -5.35826794978997e-01  -1.25333233564305e-01   3.09016994374947e-01   6.84547105928689e-01   9.29776485888251e-01   9.98026728428272e-01   8.76306680043863e-01   5.87785252292473e-01   1.87381314585724e-01  -2.48689887164855e-01  -6.37423989748689e-01  -9.04827052466020e-01  -1.00000000000000e+00  -9.04827052466020e-01  -6.37423989748690e-01  -2.48689887164856e-01   1.87381314585725e-01   5.87785252292473e-01   8.76306680043863e-01   9.98026728428272e-01   9.29776485888251e-01   6.84547105928690e-01   3.09016994374948e-01  -1.25333233564305e-01  -5.35826794978996e-01  -8.44327925502016e-01  -9.92114701314478e-01  -9.51056516295154e-01  -7.28968627421411e-01  -3.68124552684677e-01   6.27905195293123e-02   4.81753674101715e-01   8.09016994374948e-01   9.82287250728688e-01   9.68583161128631e-01   7.70513242775789e-01   4.25779291565071e-01   4.40996643820365e-15  -4.25779291565070e-01  -7.70513242775788e-01  -9.68583161128631e-01  -9.82287250728689e-01  -8.09016994374947e-01  -4.81753674101717e-01  -6.27905195293140e-02   3.68124552684678e-01   7.28968627421410e-01   9.51056516295153e-01   9.92114701314478e-01   8.44327925502016e-01   5.35826794978998e-01   1.25333233564305e-01  -3.09016994374948e-01  -6.84547105928690e-01  -9.29776485888250e-01  -9.98026728428272e-01  -8.76306680043865e-01  -5.87785252292474e-01  -1.87381314585725e-01   2.48689887164856e-01   6.37423989748689e-01   9.04827052466019e-01   1.00000000000000e+00   9.04827052466019e-01   6.37423989748688e-01   2.48689887164851e-01  -1.87381314585722e-01  -5.87785252292472e-01  -8.76306680043863e-01  -9.98026728428272e-01  -9.29776485888251e-01  -6.84547105928687e-01  -3.09016994374951e-01   1.25333233564302e-01   5.35826794978996e-01   8.44327925502015e-01   9.92114701314478e-01   9.51056516295153e-01   7.28968627421414e-01   3.68124552684681e-01  -6.27905195293114e-02  -4.81753674101714e-01  -8.09016994374948e-01  -9.82287250728689e-01  -9.68583161128631e-01  -7.70513242775787e-01  -4.25779291565075e-01
   4.53990499739547e-01   8.09016994374947e-01   9.87688340595138e-01   9.51056516295154e-01   7.07106781186548e-01   3.09016994374948e-01  -1.56434465040231e-01  -5.87785252292473e-01  -8.91006524188368e-01  -1.00000000000000e+00  -8.91006524188368e-01  -5.87785252292473e-01  -1.56434465040231e-01   3.09016994374947e-01   7.07106781186547e-01   9.51056516295153e-01   9.87688340595138e-01   8.09016994374948e-01   4.53990499739546e-01   3.67394039744206e-16  -4.53990499739547e-01  -8.09016994374946e-01  -9.87688340595138e-01  -9.51056516295154e-01  -7.07106781186548e-01  -3.09016994374948e-01   1.56434465040230e-01   5.87785252292473e-01   8.91006524188368e-01   1.00000000000000e+00   8.91006524188369e-01   5.87785252292475e-01   1.56434465040231e-01  -3.09016994374949e-01  -7.07106781186548e-01  -9.51056516295153e-01  -9.87688340595137e-01  -8.09016994374947e-01  -4.53990499739547e-01  -7.34788079488412e-16   4.53990499739545e-01   8.09016994374948e-01   9.87688340595138e-01   9.51056516295155e-01   7.07106781186546e-01   3.09016994374947e-01  -1.56434465040231e-01  -5.87785252292472e-01  -8.91006524188367e-01  -1.00000000000000e+00  -8.91006524188368e-01  -5.87785252292474e-01  -1.56434465040233e-01   3.09016994374945e-01   7.07106781186547e-01   9.51056516295153e-01   9.87688340595137e-01   8.09016994374947e-01   4.53990499739547e-01   1.10218211923262e-15  -4.53990499739545e-01  -8.09016994374946e-01  -9.87688340595137e-01  -9.51056516295155e-01  -7.07106781186546e-01  -3.09016994374947e-01   1.56434465040231e-01   5.87785252292475e-01   8.91006524188367e-01   1.00000000000000e+00   8.91006524188370e-01   5.87785252292474e-01   1.56434465040237e-01  -3.09016994374951e-01  -7.07106781186547e-01  -9.51056516295154e-01  -9.87688340595138e-01  -8.09016994374947e-01  -4.53990499739550e-01  -1.46957615897682e-15   4.53990499739542e-01   8.09016994374945e-01   9.87688340595138e-01   9.51056516295153e-01   7.07106781186549e-01   3.09016994374947e-01  -1.56434465040227e-01  -5.87785252292466e-01  -8.91006524188368e-01  -1.00000000000000e+00  -8.91006524188368e-01  -5.87785252292472e-01  -1.56434465040233e-01   3.09016994374947e-01   7.07106781186544e-01   9.51056516295153e-01   9.87688340595139e-01   8.09016994374950e-01   4.53990499739548e-01
   4.81753674101715e-01   8.44327925502015e-01   9.98026728428272e-01   9.04827052466019e-01   5.87785252292473e-01   1.25333233564305e-01  -3.68124552684678e-01  -7.70513242775789e-01  -9.82287250728689e-01  -9.51056516295154e-01  -6.84547105928689e-01  -2.48689887164855e-01   2.48689887164855e-01   6.84547105928689e-01   9.51056516295153e-01   9.82287250728689e-01   7.70513242775789e-01   3.68124552684678e-01  -1.25333233564303e-01  -5.87785252292473e-01  -9.04827052466020e-01  -9.98026728428272e-01  -8.44327925502016e-01  -4.81753674101716e-01  -4.89858719658941e-16   4.81753674101715e-01   8.44327925502015e-01   9.98026728428272e-01   9.04827052466019e-01   5.87785252292475e-01   1.25333233564306e-01  -3.68124552684679e-01  -7.70513242775790e-01  -9.82287250728689e-01  -9.51056516295154e-01  -6.84547105928689e-01  -2.48689887164854e-01   2.48689887164853e-01   6.84547105928688e-01   9.51056516295153e-01   9.82287250728689e-01   7.70513242775789e-01   3.68124552684680e-01  -1.25333233564303e-01  -5.87785252292472e-01  -9.04827052466018e-01  -9.98026728428272e-01  -8.44327925502016e-01  -4.81753674101717e-01  -9.79717439317883e-16   4.81753674101715e-01   8.44327925502015e-01   9.98026728428272e-01   9.04827052466020e-01   5.87785252292474e-01   1.25333233564305e-01  -3.68124552684675e-01  -7.70513242775790e-01  -9.82287250728688e-01  -9.51056516295155e-01  -6.84547105928689e-01  -2.48689887164858e-01   2.48689887164856e-01   6.84547105928690e-01   9.51056516295153e-01   9.82287250728688e-01   7.70513242775789e-01   3.68124552684674e-01  -1.25333233564306e-01  -5.87785252292472e-01  -9.04827052466021e-01  -9.98026728428272e-01  -8.44327925502017e-01  -4.81753674101714e-01  -1.46957615897682e-15   4.81753674101711e-01   8.44327925502015e-01   9.98026728428271e-01   9.04827052466019e-01   5.87785252292474e-01   1.25333233564309e-01  -3.68124552684671e-01  -7.70513242775792e-01  -9.82287250728689e-01  -9.51056516295154e-01  -6.84547105928692e-01  -2.48689887164862e-01   2.48689887164852e-01   6.84547105928690e-01   9.51056516295153e-01   9.82287250728689e-01   7.70513242775794e-01   3.68124552684681e-01  -1.25333233564305e-01  -5.87785252292472e-01  -9.04827052466017e-01  -9.98026728428272e-01  -8.44327925502017e-01  -4.81753674101714e-01
   5.09041415750371e-01   8.76306680043864e-01   9.99506560365732e-01   8.44327925502015e-01   4.53990499739547e-01  -6.27905195293133e-02  -5.62083377852130e-01  -9.04827052466020e-01  -9.95561964603080e-01  -8.09016994374948e-01  -3.97147890634780e-01   1.25333233564304e-01   6.12907053652977e-01   9.29776485888251e-01   9.87688340595138e-01   7.70513242775789e-01   3.38737920245292e-01  -1.87381314585725e-01  -6.61311865323651e-01  -9.51056516295153e-01  -9.75916761938748e-01  -7.28968627421411e-01  -2.78991106039230e-01   2.48689887164855e-01   7.07106781186547e-01   9.68583161128631e-01   9.60293685676943e-01   6.84547105928690e-01   2.18143241396542e-01  -3.09016994374949e-01  -7.50111069630459e-01  -9.82287250728689e-01  -9.40880768954225e-01  -6.37423989748690e-01  -1.56434465040232e-01   3.68124552684679e-01   7.90155012375690e-01   9.92114701314478e-01   9.17754625683982e-01   5.87785252292474e-01   9.41083133185129e-02  -4.25779291565070e-01  -8.27080574274561e-01  -9.98026728428272e-01  -8.91006524188368e-01  -5.35826794978998e-01  -3.14107590781309e-02   4.81753674101715e-01   8.60742027003943e-01   1.00000000000000e+00   8.60742027003944e-01   4.81753674101714e-01  -3.14107590781252e-02  -5.35826794978996e-01  -8.91006524188369e-01  -9.98026728428272e-01  -8.27080574274562e-01  -4.25779291565071e-01   9.41083133185108e-02   5.87785252292475e-01   9.17754625683982e-01   9.92114701314478e-01   7.90155012375691e-01   3.68124552684674e-01  -1.56434465040227e-01  -6.37423989748691e-01  -9.40880768954223e-01  -9.82287250728689e-01  -7.50111069630461e-01  -3.09016994374951e-01   2.18143241396538e-01   6.84547105928690e-01   9.60293685676943e-01   9.68583161128631e-01   7.07106781186549e-01   2.48689887164858e-01  -2.78991106039224e-01  -7.28968627421407e-01  -9.75916761938747e-01  -9.51056516295154e-01  -6.61311865323654e-01  -1.87381314585722e-01   3.38737920245286e-01   7.70513242775785e-01   9.87688340595138e-01   9.29776485888252e-01   6.12907053652974e-01   1.25333233564302e-01  -3.97147890634775e-01  -8.09016994374947e-01  -9.95561964603080e-01  -9.04827052466021e-01  -5.62083377852128e-01  -6.27905195293185e-02   4.53990499739541e-01   8.44327925502015e-01   9.99506560365731e-01   8.76306680043865e-01   5.09041415750369e-01
   5.35826794978997e-01   9.04827052466020e-01   9.92114701314478e-01   7.70513242775789e-01   3.09016994374948e-01  -2.48689887164855e-01  -7.28968627421412e-01  -9.82287250728689e-01  -9.29776485888252e-01  -5.87785252292473e-01  -6.27905195293133e-02   4.81753674101715e-01   8.76306680043864e-01   9.98026728428272e-01   8.09016994374948e-01   3.68124552684678e-01  -1.87381314585725e-01  -6.84547105928688e-01  -9.68583161128631e-01  -9.51056516295154e-01  -6.37423989748690e-01  -1.25333233564304e-01   4.25779291565072e-01   8.44327925502015e-01   1.00000000000000e+00   8.44327925502015e-01   4.25779291565073e-01  -1.25333233564305e-01  -6.37423989748689e-01  -9.51056516295153e-01  -9.68583161128631e-01  -6.84547105928689e-01  -1.87381314585724e-01   3.68124552684679e-01   8.09016994374948e-01   9.98026728428271e-01   8.76306680043864e-01   4.81753674101717e-01  -6.27905195293122e-02  -5.87785252292472e-01  -9.29776485888251e-01  -9.82287250728689e-01  -7.28968627421411e-01  -2.48689887164854e-01   3.09016994374945e-01   7.70513242775788e-01   9.92114701314478e-01   9.04827052466020e-01   5.35826794978998e-01   1.10218211923262e-15  -5.35826794978996e-01  -9.04827052466019e-01  -9.92114701314478e-01  -7.70513242775789e-01  -3.09016994374947e-01   2.48689887164856e-01   7.28968627421410e-01   9.82287250728688e-01   9.29776485888252e-01   5.87785252292474e-01   6.27905195293144e-02  -4.81753674101715e-01  -8.76306680043863e-01  -9.98026728428272e-01  -8.09016994374947e-01  -3.68124552684677e-01   1.87381314585726e-01   6.84547105928690e-01   9.68583161128632e-01   9.51056516295153e-01   6.37423989748693e-01   1.25333233564309e-01  -4.25779291565075e-01  -8.44327925502013e-01  -1.00000000000000e+00  -8.44327925502017e-01  -4.25779291565075e-01   1.25333233564302e-01   6.37423989748688e-01   9.51056516295153e-01   9.68583161128632e-01   6.84547105928690e-01   1.87381314585725e-01  -3.68124552684678e-01  -8.09016994374947e-01  -9.98026728428272e-01  -8.76306680043863e-01  -4.81753674101714e-01   6.27905195293146e-02   5.87785252292469e-01   9.29776485888252e-01   9.82287250728690e-01   7.28968627421410e-01   2.48689887164859e-01  -3.09016994374951e-01  -7.70513242775787e-01  -9.92114701314478e-01  -9.04827052466021e-01  -5.35826794978993e-01
   5.62083377852131e-01   9.29776485888251e-01   9.75916761938747e-01   6.84547105928689e-01   1.56434465040231e-01  -4.25779291565072e-01  -8.60742027003944e-01  -9.98026728428272e-01  -7.90155012375691e-01  -3.09016994374948e-01   2.78991106039229e-01   7.70513242775789e-01   9.95561964603080e-01   8.76306680043863e-01   4.53990499739546e-01  -1.25333233564303e-01  -6.61311865323651e-01  -9.68583161128631e-01  -9.40880768954226e-01  -5.87785252292473e-01  -3.14107590781286e-02   5.35826794978996e-01   9.17754625683981e-01   9.82287250728689e-01   7.07106781186547e-01   1.87381314585726e-01  -3.97147890634780e-01  -8.44327925502016e-01  -9.99506560365732e-01  -8.09016994374947e-01  -3.38737920245292e-01   2.48689887164853e-01   7.50111069630459e-01   9.92114701314478e-01   8.91006524188368e-01   4.81753674101717e-01  -9.41083133185112e-02  -6.37423989748689e-01  -9.60293685676943e-01  -9.51056516295154e-01  -6.12907053652978e-01  -6.27905195293140e-02   5.09041415750369e-01   9.04827052466019e-01   9.87688340595137e-01   7.28968627421412e-01   2.18143241396544e-01  -3.68124552684675e-01  -8.27080574274563e-01  -1.00000000000000e+00  -8.27080574274562e-01  -3.68124552684680e-01   2.18143241396538e-01   7.28968627421410e-01   9.87688340595138e-01   9.04827052466019e-01   5.09041415750374e-01  -6.27905195293117e-02  -6.12907053652977e-01  -9.51056516295154e-01  -9.60293685676944e-01  -6.37423989748691e-01  -9.41083133185206e-02   4.81753674101711e-01   8.91006524188367e-01   9.92114701314478e-01   7.50111069630459e-01   2.48689887164858e-01  -3.38737920245290e-01  -8.09016994374948e-01  -9.99506560365732e-01  -8.44327925502017e-01  -3.97147890634782e-01   1.87381314585718e-01   7.07106781186544e-01   9.82287250728688e-01   9.17754625683981e-01   5.35826794978995e-01  -3.14107590781316e-02  -5.87785252292472e-01  -9.40880768954225e-01  -9.68583161128632e-01  -6.61311865323654e-01  -1.25333233564305e-01   4.53990499739541e-01   8.76306680043861e-01   9.95561964603081e-01   7.70513242775790e-01   2.78991106039228e-01  -3.09016994374951e-01  -7.90155012375689e-01  -9.98026728428272e-01  -8.60742027003946e-01  -4.25779291565076e-01   1.56434465040230e-01   6.84547105928684e-01   9.75916761938746e-01   9.29776485888250e-01   5.62083377852131e-01
   5.87785252292473e-01   9.51056516295154e-01   9.51056516295154e-01   5.87785252292473e-01   1.22464679914735e-16  -5.87785252292473e-01  -9.51056516295154e-01  -9.51056516295154e-01  -5.87785252292473e-01  -2.44929359829471e-16   5.87785252292473e-01   9.51056516295153e-01   9.51056516295154e-01   5.87785252292473e-01   3.67394039744206e-16  -5.87785252292473e-01  -9.51056516295153e-01  -9.51056516295154e-01  -5.87785252292473e-01  -4.89858719658941e-16   5.87785252292473e-01   9.51056516295153e-01   9.51056516295153e-01   5.87785252292475e-01   2.38868023897393e-15  -5.87785252292473e-01  -9.51056516295153e-01  -9.51056516295154e-01  -5.87785252292474e-01  -7.34788079488412e-16   5.87785252292472e-01   9.51056516295153e-01   9.51056516295155e-01   5.87785252292474e-01   4.40996643820365e-15  -5.87785252292472e-01  -9.51056516295153e-01  -9.51056516295154e-01  -5.87785252292474e-01  -9.79717439317883e-16   5.87785252292472e-01   9.51056516295153e-01   9.51056516295154e-01   5.87785252292474e-01   1.10218211923262e-15  -5.87785252292475e-01  -9.51056516295153e-01  -9.51056516295155e-01  -5.87785252292474e-01  -4.77736047794785e-15   5.87785252292475e-01   9.51056516295153e-01   9.51056516295153e-01   5.87785252292474e-01  -2.20560219973841e-15  -5.87785252292472e-01  -9.51056516295154e-01  -9.51056516295154e-01  -5.87785252292471e-01  -1.46957615897682e-15   5.87785252292475e-01   9.51056516295153e-01   9.51056516295153e-01   5.87785252292474e-01   5.14475451769206e-15  -5.87785252292466e-01  -9.51056516295152e-01  -9.51056516295154e-01  -5.87785252292472e-01  -8.81993287640730e-15   5.87785252292469e-01   9.51056516295153e-01   9.51056516295153e-01   5.87785252292475e-01   5.38968387752153e-15  -5.87785252292472e-01  -9.51056516295154e-01  -9.51056516295154e-01  -5.87785252292478e-01  -1.95943487863577e-15   5.87785252292469e-01   9.51056516295153e-01   9.51056516295153e-01   5.87785252292475e-01   5.63461323735100e-15  -5.87785252292471e-01  -9.51056516295154e-01  -9.51056516295154e-01  -5.87785252292478e-01  -2.20436423846524e-15   5.87785252292474e-01   9.51056516295155e-01   9.51056516295155e-01   5.87785252292475e-01  -1.22588476042053e-15  -5.87785252292465e-01  -9.51056516295152e-01  -9.51056516295154e-01  -5.87785252292472e-01
